flow_id_col1,flow_id_col2,flow_id_col4,flow_id_col5,per_flow_max
h6,h46,598,598,4
h7,h17,2192,2192,4
h1,h115,287,287,3
h10,h116,2178,2178,3
h11,h119,2099,2099,3
h18,h144,2200,2200,3
h2,h17,806,806,3
h2,h19,548,548,3
h2,h5,1557,1557,3
h27,h8,1535,1535,3
h27,h9,1212,1212,3
h29,h55,414,414,3
h30,h2,1617,1617,3
h30,h7,1144,1144,3
h6,h64,1598,1598,3
h8,h115,1912,1912,3
h8,h17,1246,1246,3
h9,h133,1854,1854,3
h10,h72,1086,1086,2
h12,h37,1117,1117,2
h18,h48,2230,2230,2
h20,h10,535,535,2
h22,h4,1420,1420,2
h22,h51,1076,1076,2
h24,h108,1098,1098,2
h24,h48,1888,1888,2
h3,h112,356,356,2
h3,h133,868,868,2
h31,h127,1615,1615,2
h31,h36,1943,1943,2
h4,h11,1299,1299,2
h4,h24,668,668,2
h5,h20,2071,2071,2
h6,h78,1197,1197,2
h10,h98,1873,1873,1
h11,h10,1603,1603,1
h12,h120,2021,2021,1
h12,h61,1000,1000,1
h13,h130,1613,1613,1
h14,h17,1801,1801,1
h16,h46,124,124,1
h19,h49,1620,1620,1
h24,h43,1835,1835,1
h25,h2,2013,2013,1
h27,h8,2258,2258,1
h28,h132,956,956,1
h29,h47,835,835,1
h31,h36,2138,2138,1
h32,h142,241,241,1
h5,h28,544,544,1
h6,h143,504,504,1
h6,h4,1498,1498,1
h8,h137,1110,1110,1
h8,h58,664,664,1
